municipi,districte,seccio,mundissec11,codsecINE 10
172214,1,3,17221401003,1722101003
172214,1,4,17221401004,1722101004
172229,1,1,17222901001,1722201001
172235,1,1,17223501001,1722301001
172240,1,1,17224001001,1722401001
172253,1,1,17225301001,1722501001
172266,1,1,17226601001,1722601001
172272,1,1,17227201001,1722701001
172288,1,1,17228801001,1722801001
172305,1,1,17230501001,1723001001
172327,1,1,17232701001,1723201001
172333,1,1,17233301001,1723301001
172333,1,2,17233301002,1723301002
172348,1,1,17234801001,1723401001
179011,1,1,17901101001,1790101001
179026,1,1,17902601001,1790201001
179026,1,2,17902601002,1790201002
179032,1,1,17903201001,1790301001
250019,1,1,25001901001,2500101001
250024,1,1,25002401001,2500201001
250030,1,1,25003001001,2500301001
250030,1,2,25003001002,2500301002
250030,1,3,25003001003,2500301003
250030,1,4,25003001004,2500301004
250045,1,1,25004501001,2500401001
250058,1,1,25005801001,2500501001
250061,1,1,25006101001,2500601001
250077,1,1,25007701001,2500701001
250083,1,1,25008301001,2500801001
250096,1,1,25009601001,2500901001
250100,1,1,25010001001,2501001001
250117,1,1,25011701001,2501101001
250117,1,2,25011701002,2501101002
250117,1,3,25011701003,2501101003
250117,1,4,25011701004,2501101004
250122,1,1,25012201001,2501201001
250122,1,2,25012201002,2501201002
250138,1,1,25013801001,2501301001
250138,1,2,25013801002,2501301002
250143,1,1,25014301001,2501401001
250156,1,1,25015601001,2501501001
250169,1,1,25016901001,2501601001
250169,1,2,25016901002,2501601002
250175,1,1,25017501001,2501701001
250194,1,1,25019401001,2501901001
250194,1,2,25019401002,2501901002
250194,2,1,25019402001,2501902001
250194,2,2,25019402002,2501902002
250208,1,1,25020801001,2502001001
250215,1,1,25021501001,2502101001
250215,2,1,25021502001,2502102001
250215,2,2,25021502002,2502102002
250220,1,1,25022001001,2502201001
250236,1,1,25023601001,2502301001
250236,1,2,25023601002,2502301002
250236,1,3,25023601003,2502301003
250241,1,1,25024101001,2502401001
250254,1,1,25025401001,2502501001
250273,1,1,25027301001,2502701001
250292,1,1,25029201001,2502901001
250292,1,2,25029201002,2502901002
250306,1,1,25030601001,2503001001
250313,1,1,25031301001,2503101001
250328,1,1,25032801001,2503201001
250334,1,1,25033401001,2503301001
250349,1,1,25034901001,2503401001
250349,1,2,25034901002,2503401002
250352,1,1,25035201001,2503501001
250365,1,1,25036501001,2503601001
250371,1,1,25037101001,2503701001
250387,1,1,25038701001,2503801001
250387,1,2,25038701002,2503801002
250390,1,1,25039001001,2503901001
250404,1,1,25040401001,2504001001
250404,1,2,25040401002,2504001002
250404,2,1,25040402001,2504002001
250404,3,1,25040403001,2504003001
250404,3,2,25040403002,2504003002
250404,4,1,25040404001,2504004001
250404,4,2,25040404002,2504004002
250404,4,3,25040404003,2504004003
250404,4,4,25040404004,2504004004
250411,1,1,25041101001,2504101001
250426,1,1,25042601001,2504201001
250432,1,1,25043201001,2504301001
250447,1,1,25044701001,2504401001
250450,1,1,25045001001,2504501001
250463,1,1,25046301001,2504601001
250479,1,1,25047901001,2504701001
250485,1,1,25048501001,2504801001
250485,1,2,25048501002,2504801002
250498,1,1,25049801001,2504901001
250501,1,1,25050101001,2505001001
250501,1,2,25050101002,2505001002
250501,1,3,25050101003,2505001003
250518,1,1,25051801001,2505101001
250523,1,1,25052301001,2505201001
250539,1,1,25053901001,2505301001
250557,1,1,25055701001,2505501001
250560,1,1,25056001001,2505601001
250576,1,1,25057601001,2505701001
250582,1,1,25058201001,2505801001
250582,1,2,25058201002,2505801002
250582,2,1,25058202001,2505802001
250582,2,2,25058202002,2505802002
250595,1,1,25059501001,2505901001
250609,1,1,25060901001,2506001001
250616,1,1,25061601001,2506101001
250621,1,1,25062101001,2506201001
250637,1,1,25063701001,2506301001
250642,1,1,25064201001,2506401001
250674,1,1,25067401001,2506701001
250680,1,1,25068001001,2506801001
250693,1,1,25069301001,2506901001
250707,1,1,25070701001,2507001001
250714,1,1,25071401001,2507101001
250729,1,1,25072901001,2507201001
250729,2,1,25072902001,2507202001
250729,2,2,25072902002,2507202002
250729,2,3,25072902003,2507202003
250729,3,1,25072903001,2507203001
250735,1,1,25073501001,2507301001
250740,1,1,25074001001,2507401001
250753,1,1,25075301001,2507501001
250766,1,1,25076601001,2507601001
250772,1,1,25077201001,2507701001
250788,1,1,25078801001,2507801001
250791,1,1,25079101001,2507901001
250812,1,1,25081201001,2508101001
250827,1,1,25082701001,2508201001
250851,1,1,25085101001,2508501001
250864,1,1,25086401001,2508601001
250870,1,1,25087001001,2508701001
250886,1,1,25088601001,2508801001
250899,1,1,25089901001,2508901001
250925,1,1,25092501001,2509201001
250931,1,1,25093101001,2509301001
250946,1,1,25094601001,2509401001
250962,1,1,25096201001,2509601001
250978,1,1,25097801001,2509701001
250984,1,1,25098401001,2509801001
250997,1,1,25099701001,2509901001
251001,1,1,25100101001,2510001001
251018,1,1,25101801001,2510101001
251023,1,1,25102301001,2510201001
251039,1,1,25103901001,2510301001
251044,1,1,25104401001,2510401001
251057,1,1,25105701001,2510501001
251095,1,1,25109501001,2510901001
251109,1,1,25110901001,2511001001
251109,1,2,25110901002,2511001002
251109,1,3,25110901003,2511001003
251116,1,1,25111601001,2511101001
251121,1,1,25112101001,2511201001
251137,1,1,25113701001,2511301001
251137,1,2,25113701002,2511301002
251142,1,1,25114201001,2511401001
251155,1,1,25115501001,2511501001
251180,1,1,25118001001,2511801001
251193,1,1,25119301001,2511901001
251193,1,2,25119301002,2511901002
251207,1,1,25120701001,2512001001
251207,1,3,25120701003,2512001003
251207,1,4,25120701004,2512001004
251207,1,5,25120701005,2512001005
251207,1,6,25120701006,2512001006
251207,1,7,25120701007,2512001007
251207,1,8,25120701008,2512001008
251207,1,9,25120701009,2512001009
251207,1,10,25120701010,2512001010
251207,1,11,25120701011,2512001011
251207,1,12,25120701012,2512001012
251207,1,13,25120701013,2512001013
251207,1,14,25120701014,2512001014
251207,2,2,25120702002,2512002002
251207,2,3,25120702003,2512002003
251207,2,4,25120702004,2512002004
251207,2,5,25120702005,2512002005
251207,2,6,25120702006,2512002006
251207,2,7,25120702007,2512002007
251207,2,8,25120702008,2512002008
251207,2,9,25120702009,2512002009
251207,3,1,25120703001,2512003001
251207,3,3,25120703003,2512003003
251207,3,4,25120703004,2512003004
251207,3,5,25120703005,2512003005
251207,3,6,25120703006,2512003006
251207,3,7,25120703007,2512003007
251207,3,8,25120703008,2512003008
251207,4,1,25120704001,2512004001
251207,4,3,25120704003,2512004003
251207,4,4,25120704004,2512004004
251207,4,5,25120704005,2512004005
251207,4,6,25120704006,2512004006
251207,4,7,25120704007,2512004007
251207,4,8,25120704008,2512004008
251207,4,10,25120704010,2512004010
251207,4,11,25120704011,2512004011
251207,4,13,25120704013,2512004013
251207,4,14,25120704014,2512004014
251207,4,15,25120704015,2512004015
251207,4,16,25120704016,2512004016
251207,4,17,25120704017,2512004017
251207,5,2,25120705002,2512005002
251207,5,3,25120705003,2512005003
251207,5,4,25120705004,2512005004
251207,5,5,25120705005,2512005005
251207,5,6,25120705006,2512005006
251207,5,7,25120705007,2512005007
251207,5,8,25120705008,2512005008
251207,5,9,25120705009,2512005009
251207,5,10,25120705010,2512005010
251207,5,11,25120705011,2512005011
251207,5,12,25120705012,2512005012
251207,6,1,25120706001,2512006001
251207,6,2,25120706002,2512006002
251207,6,3,25120706003,2512006003
251207,6,4,25120706004,2512006004
251207,6,5,25120706005,2512006005
251207,6,6,25120706006,2512006006
251207,6,7,25120706007,2512006007
251207,6,9,25120706009,2512006009
251207,6,10,25120706010,2512006010
251207,6,11,25120706011,2512006011
251207,6,12,25120706012,2512006012
251207,6,13,25120706013,2512006013
251207,6,14,25120706014,2512006014
251207,6,16,25120706016,2512006016
251207,6,17,25120706017,2512006017
251207,7,1,25120707001,2512007001
251207,7,2,25120707002,2512007002
251207,7,3,25120707003,2512007003
251207,7,4,25120707004,2512007004
251207,7,5,25120707005,2512007005
251207,7,6,25120707006,2512007006
251207,7,7,25120707007,2512007007
251207,8,1,25120708001,2512008001
251207,8,2,25120708002,2512008002
251207,8,3,25120708003,2512008003
251207,9,1,25120709001,2512009001
251207,9,2,25120709002,2512009002
251214,1,1,25121401001,2512101001
251229,1,1,25122901001,2512201001
251229,1,2,25122901002,2512201002
251235,1,1,25123501001,2512301001
251240,1,1,25124001001,2512401001
251253,1,1,25125301001,2512501001
251266,1,1,25126601001,2512601001
251272,1,1,25127201001,2512701001
251288,1,1,25128801001,2512801001
251291,1,1,25129101001,2512901001
251305,1,1,25130501001,2513001001
251312,1,1,25131201001,2513101001
251327,1,1,25132701001,2513201001
251333,1,1,25133301001,2513301001
251348,1,1,25134801001,2513401001
251351,1,1,25135101001,2513501001
251364,1,1,25136401001,2513601001
251370,1,1,25137001001,2513701001
251370,1,2,25137001002,2513701002
251370,1,3,25137001003,2513701003
251370,1,4,25137001004,2513701004
251370,1,5,25137001005,2513701005
251370,1,6,25137001006,2513701006
251386,1,1,25138601001,2513801001
251399,1,1,25139901001,2513901001
251403,1,1,25140301001,2514001001
251410,1,1,25141001001,2514101001
251425,1,1,25142501001,2514201001
251431,1,1,25143101001,2514301001
251459,1,1,25145901001,2514501001
251462,1,1,25146201001,2514601001
251484,1,1,25148401001,2514801001
251497,1,1,25149701001,2514901001
251500,1,1,25150001001,2515001001
251517,1,1,25151701001,2515101001
251522,1,1,25152201001,2515201001
251538,1,1,25153801001,2515301001
251543,1,1,25154301001,2515401001
251556,1,1,25155601001,2515501001
251569,1,1,25156901001,2515601001
251575,1,1,25157501001,2515701001
251581,1,1,25158101001,2515801001
251615,1,1,25161501001,2516101001
251636,1,1,25163601001,2516301001
251641,1,1,25164101001,2516401001
251654,1,1,25165401001,2516501001
251667,1,1,25166701001,2516601001
251673,1,1,25167301001,2516701001
251689,1,1,25168901001,2516801001
251692,1,1,25169201001,2516901001
251706,1,1,25170601001,2517001001
251713,1,1,25171301001,2517101001
251713,1,2,25171301002,2517101002
251728,1,1,25172801001,2517201001
251728,1,2,25172801002,2517201002
251734,1,1,25173401001,2517301001
251734,1,2,25173401002,2517301002
251749,1,1,25174901001,2517401001
251752,1,1,25175201001,2517501001
251765,1,1,25176501001,2517601001
251771,1,1,25177101001,2517701001
251790,1,1,25179001001,2517901001
251804,1,1,25180401001,2518001001
251811,1,1,25181101001,2518101001
251826,1,1,25182601001,2518201001
251832,1,1,25183201001,2518301001
251850,1,1,25185001001,2518501001
251863,1,1,25186301001,2518601001
251898,1,1,25189801001,2518901001
251902,1,1,25190201001,2519001001
251919,1,1,25191901001,2519101001
251924,1,1,25192401001,2519201001
251930,1,1,25193001001,2519301001
251945,1,1,25194501001,2519401001
251961,1,1,25196101001,2519601001
251977,1,1,25197701001,2519701001
252000,1,1,25200001001,2520001001
252017,1,1,25201701001,2520101001
252022,1,1,25202201001,2520201001
252038,1,1,25203801001,2520301001
252038,1,2,25203801002,2520301002
252038,1,3,25203801003,2520301003
252038,1,4,25203801004,2520301004
252038,1,5,25203801005,2520301005
252038,1,6,25203801006,2520301006
252038,1,7,25203801007,2520301007
252043,1,1,25204301001,2520401001
252043,1,2,25204301002,2520401002
252056,1,1,25205601001,2520501001
252069,1,1,25206901001,2520601001
252075,1,1,25207501001,2520701001
252075,1,2,25207501002,2520701002
252075,1,3,25207501003,2520701003
252075,2,1,25207502001,2520702001
252075,2,2,25207502002,2520702002
252081,1,1,25208101001,2520801001
252094,1,1,25209401001,2520901001
252108,1,1,25210801001,2521001001
252115,1,1,25211501001,2521101001
252120,1,1,25212001001,2521201001
252154,1,1,25215401001,2521501001
252167,1,1,25216701001,2521601001
252173,1,1,25217301001,2521701001
252173,1,2,25217301002,2521701002
252173,2,1,25217302001,2521702001
252173,2,2,25217302002,2521702002
252173,2,3,25217302003,2521702003
252173,3,1,25217303001,2521703001
252173,3,2,25217303002,2521703002
252173,3,3,25217303003,2521703003
252173,4,1,25217304001,2521704001
252173,4,2,25217304002,2521704002
252189,1,1,25218901001,2521801001
252192,1,1,25219201001,2521901001
252206,1,1,25220601001,2522001001
252213,1,1,25221301001,2522101001
252228,1,1,25222801001,2522201001
252234,1,1,25223401001,2522301001
252249,1,1,25224901001,2522401001
252252,1,1,25225201001,2522501001
252265,1,1,25226501001,2522601001
252271,1,1,25227101001,2522701001
252287,1,1,25228701001,2522801001
252287,1,2,25228701002,2522801002
252304,1,1,25230401001,2523001001
252311,1,1,25231101001,2523101001
252326,1,1,25232601001,2523201001
252332,1,1,25233201001,2523301001
252347,1,1,25234701001,2523401001
252347,1,2,25234701002,2523401002
252347,2,1,25234702001,2523402001
252347,2,2,25234702002,2523402002
252347,3,1,25234703001,2523403001
252385,1,1,25238501001,2523801001
252398,1,1,25239801001,2523901001
252402,1,1,25240201001,2524001001
252424,1,1,25242401001,2524201001
252430,1,1,25243001001,2524301001
252430,1,2,25243001002,2524301002
252430,1,3,25243001003,2524301003
252445,1,1,25244501001,2524401001
252458,1,1,25245801001,2524501001
252477,1,1,25247701001,2524701001
252483,1,1,25248301001,2524801001
252496,1,1,25249601001,2524901001
252509,1,1,25250901001,2525001001
252516,1,1,25251601001,2525101001
252521,1,1,25252101001,2525201001
252537,1,1,25253701001,2525301001
252542,1,1,25254201001,2525401001
252555,1,1,25255501001,2525501001
259010,1,1,25901001001,2590101001
259025,1,1,25902501001,2590201001
259031,1,1,25903101001,2590301001
259046,1,1,25904601001,2590401001
259059,1,1,25905901001,2590501001
259062,1,1,25906201001,2590601001
259078,1,1,25907801001,2590701001
259084,1,1,25908401001,2590801001
259097,1,1,25909701001,2590901001
259101,1,1,25910101001,2591001001
259118,1,1,25911801001,2591101001
259123,1,1,25912301001,2591201001
259139,1,1,25913901001,2591301001
430017,1,1,43001701001,4300101001
430022,1,1,43002201001,4300201001
430038,1,1,43003801001,4300301001
430043,1,1,43004301001,4300401001
430043,1,2,43004301002,4300401002
430043,1,3,43004301003,4300401003
430043,1,4,43004301004,4300401004
430043,2,1,43004302001,4300402001
430043,2,2,43004302002,4300402002
430056,1,1,43005601001,4300501001
430056,2,1,43005602001,4300502001
430069,1,1,43006901001,4300601001
430075,1,1,43007501001,4300701001
430081,1,1,43008101001,4300801001
430094,1,1,43009401001,4300901001
430108,1,1,43010801001,4301001001
430115,1,1,43011501001,4301101001
430120,1,1,43012001001,4301201001
430120,1,2,43012001002,4301201002
430120,1,3,43012001003,4301201003
430136,1,1,43013601001,4301301001
430136,1,2,43013601002,4301301002
430136,1,3,43013601003,4301301003
430141,1,1,43014101001,4301401001
430141,1,2,43014101002,4301401002
430141,2,1,43014102001,4301402001
430141,2,2,43014102002,4301402002
430141,3,1,43014103001,4301403001
430141,3,2,43014103002,4301403002
430141,4,1,43014104001,4301404001
430141,4,2,43014104002,4301404002
430141,4,3,43014104003,4301404003
430141,4,4,43014104004,4301404004
430141,4,5,43014104005,4301404005
430141,4,6,43014104006,4301404006
430154,1,1,43015401001,4301501001
430167,1,1,43016701001,4301601001
430167,1,2,43016701002,4301601002
430173,1,1,43017301001,4301701001
430189,1,1,43018901001,4301801001
430192,1,1,43019201001,4301901001
430206,1,1,43020601001,4302001001
430206,1,2,43020601002,4302001002
430213,1,1,43021301001,4302101001
430228,1,1,43022801001,4302201001
430228,1,2,43022801002,4302201002
430234,1,1,43023401001,4302301001
430249,1,1,43024901001,4302401001
430252,1,1,43025201001,4302501001
430265,1,1,43026501001,4302601001
430271,1,1,43027101001,4302701001
430287,1,1,43028701001,4302801001
430287,1,2,43028701002,4302801002
430290,1,1,43029001001,4302901001
430304,1,1,43030401001,4303001001
430311,1,1,43031101001,4303101001
430326,1,1,43032601001,4303201001
430332,1,1,43033201001,4303301001
430347,1,1,43034701001,4303401001
430350,1,1,43035001001,4303501001
430363,1,1,43036301001,4303601001
430379,1,1,43037901001,4303701001
430379,1,2,43037901002,4303701002
430379,1,3,43037901003,4303701003
430379,2,1,43037902001,4303702001
430379,2,2,43037902002,4303702002
430379,2,3,43037902003,4303702003
430379,3,1,43037903001,4303703001
430379,3,2,43037903002,4303703002
430379,3,3,43037903003,4303703003
430379,3,4,43037903004,4303703004
430379,4,1,43037904001,4303704001
430385,1,1,43038501001,4303801001
430385,1,2,43038501002,4303801002
430385,1,3,43038501003,4303801003
430385,1,4,43038501004,4303801004
430385,1,5,43038501005,4303801005
430385,1,6,43038501006,4303801006
430385,2,1,43038502001,4303802001
430385,2,2,43038502002,4303802002
430385,2,3,43038502003,4303802003
430385,2,4,43038502004,4303802004
430385,2,5,43038502005,4303802005
430385,2,6,43038502006,4303802006
430385,2,7,43038502007,4303802007
430385,2,8,43038502008,4303802008
430385,2,9,43038502009,4303802009
430385,2,10,43038502010,4303802010
430398,1,1,43039801001,4303901001
430402,1,1,43040201001,4304001001
430419,1,1,43041901001,4304101001
430424,1,1,43042401001,4304201001
430424,1,2,43042401002,4304201002
430430,1,1,43043001001,4304301001
430430,1,2,43043001002,4304301002
430445,1,1,43044501001,4304401001
430445,2,1,43044502001,4304402001
430445,2,2,43044502002,4304402002
430458,1,1,43045801001,4304501001
430461,1,1,43046101001,4304601001
430477,1,1,43047701001,4304701001
430477,1,2,43047701002,4304701002
430477,2,1,43047702001,4304702001
430483,1,1,43048301001,4304801001
430496,1,1,43049601001,4304901001
430509,1,1,43050901001,4305001001
430509,1,2,43050901002,4305001002
430516,1,1,43051601001,4305101001
430516,1,2,43051601002,4305101002
430516,1,3,43051601003,4305101003
430516,1,4,43051601004,4305101004
430516,1,5,43051601005,4305101005
430521,1,1,43052101001,4305201001
430537,1,1,43053701001,4305301001
430542,1,1,43054201001,4305401001
430542,2,1,43054202001,4305402001
430555,1,1,43055501001,4305501001
430555,2,1,43055502001,4305502001
430568,1,1,43056801001,4305601001
430574,1,1,43057401001,4305701001
430580,1,1,43058001001,4305801001
430593,1,1,43059301001,4305901001
430607,1,1,43060701001,4306001001
430607,1,2,43060701002,4306001002
430607,2,1,43060702001,4306002001
430614,1,1,43061401001,4306101001
430629,1,1,43062901001,4306201001
430635,1,1,43063501001,4306301001
430640,1,1,43064001001,4306401001
430640,2,1,43064002001,4306402001
430653,1,1,43065301001,4306501001
430666,1,1,43066601001,4306601001
430672,1,1,43067201001,4306701001
430688,1,1,43068801001,4306801001
430691,1,1,43069101001,4306901001
430705,1,1,43070501001,4307001001
430712,1,1,43071201001,4307101001
430727,1,1,43072701001,4307201001
430733,1,1,43073301001,4307301001
430748,1,1,43074801001,4307401001
430751,1,1,43075101001,4307501001
430764,1,1,43076401001,4307601001
430770,1,1,43077001001,4307701001
430786,1,1,43078601001,4307801001
430799,1,1,43079901001,4307901001
430803,1,1,43080301001,4308001001
430810,1,1,43081001001,4308101001
430825,1,1,43082501001,4308201001
430831,1,1,43083101001,4308301001
430846,1,1,43084601001,4308401001
430859,1,1,43085901001,4308501001
430862,1,1,43086201001,4308601001
430862,2,1,43086202001,4308602001
430862,2,2,43086202002,4308602002
430862,2,3,43086202003,4308602003
430884,1,1,43088401001,4308801001
430897,1,1,43089701001,4308901001
430901,1,1,43090101001,4309001001
430918,1,1,43091801001,4309101001
430923,1,1,43092301001,4309201001
430923,1,2,43092301002,4309201002
430923,1,3,43092301003,4309201003
430923,1,4,43092301004,4309201004
430923,1,5,43092301005,4309201005
430923,1,6,43092301006,4309201006
430923,1,7,43092301007,4309201007
430923,1,8,43092301008,4309201008
430939,1,1,43093901001,4309301001
430939,1,2,43093901002,4309301002
430939,2,1,43093902001,4309302001
430944,1,1,43094401001,4309401001
430944,2,1,43094402001,4309402001
430957,1,1,43095701001,4309501001
430957,1,2,43095701002,4309501002
430960,1,1,43096001001,4309601001
430976,1,1,43097601001,4309701001
430982,1,1,43098201001,4309801001
430995,1,1,43099501001,4309901001
431009,1,1,43100901001,4310001001
431009,1,2,43100901002,4310001002
431009,1,3,43100901003,4310001003
431016,1,1,43101601001,4310101001
431021,1,1,43102101001,4310201001
431037,1,1,43103701001,4310301001
431042,1,1,43104201001,4310401001
431042,1,2,43104201002,4310401002
431055,1,1,43105501001,4310501001
431068,1,1,43106801001,4310601001
431074,1,1,43107401001,4310701001
431080,1,1,43108001001,4310801001
431093,1,1,43109301001,4310901001
431093,1,2,43109301002,4310901002
431107,1,1,43110701001,4311001001
431114,1,1,43111401001,4311101001
431114,1,2,43111401002,4311101002
431129,1,1,43112901001,4311201001
431135,1,1,43113501001,4311301001
431140,1,1,43114001001,4311401001
431153,1,1,43115301001,4311501001
431166,1,1,43116601001,4311601001
431172,1,1,43117201001,4311701001
431188,1,1,43118801001,4311801001
431191,1,1,43119101001,4311901001
431205,1,1,43120501001,4312001001
431212,1,1,43121201001,4312101001
431227,1,1,43122701001,4312201001
431233,1,1,43123301001,4312301001
431233,1,2,43123301002,4312301002
431233,1,3,43123301003,4312301003
431233,2,1,43123302001,4312302001
431233,2,2,43123302002,4312302002
431233,2,3,43123302003,4312302003
431233,2,4,43123302004,4312302004
431233,2,6,43123302006,4312302006
431233,2,7,43123302007,4312302007
431233,2,8,43123302008,4312302008
431233,2,9,43123302009,4312302009
431233,2,10,43123302010,4312302010
431233,2,11,43123302011,4312302011
431233,2,12,43123302012,4312302012
431233,2,13,43123302013,4312302013
431233,2,14,43123302014,4312302014
431233,2,15,43123302015,4312302015
431233,3,1,43123303001,4312303001
431233,3,3,43123303003,4312303003
431233,3,4,43123303004,4312303004
431233,3,5,43123303005,4312303005
431233,3,7,43123303007,4312303007
431233,3,8,43123303008,4312303008
431233,3,9,43123303009,4312303009
431233,3,10,43123303010,4312303010
431233,3,11,43123303011,4312303011
431233,3,12,43123303012,4312303012
431233,3,13,43123303013,4312303013
431233,4,2,43123304002,4312304002
431233,4,3,43123304003,4312304003
431233,4,4,43123304004,4312304004
431233,4,5,43123304005,4312304005
431233,4,7,43123304007,4312304007
431233,4,8,43123304008,4312304008
431233,5,1,43123305001,4312305001
431233,5,2,43123305002,4312305002
431233,5,3,43123305003,4312305003
431233,5,4,43123305004,4312305004
431233,5,5,43123305005,4312305005
431233,5,7,43123305007,4312305007
431233,6,1,43123306001,4312306001
431233,6,2,43123306002,4312306002
431233,6,3,43123306003,4312306003
431233,6,4,43123306004,4312306004
431233,6,5,43123306005,4312306005
431233,6,6,43123306006,4312306006
431233,6,7,43123306007,4312306007
431233,6,8,43123306008,4312306008
431233,6,9,43123306009,4312306009
431233,6,11,43123306011,4312306011
431233,6,12,43123306012,4312306012
431233,6,13,43123306013,4312306013
431233,7,1,43123307001,4312307001
431233,7,2,43123307002,4312307002
431233,7,3,43123307003,4312307003
431233,7,5,43123307005,4312307005
431233,8,1,43123308001,4312308001
431233,8,2,43123308002,4312308002
431233,8,3,43123308003,4312308003
431233,8,4,43123308004,4312308004
431233,8,5,43123308005,4312308005
431233,8,6,43123308006,4312308006
431233,8,7,43123308007,4312308007
431233,9,1,43123309001,4312309001
431233,9,2,43123309002,4312309002
431233,10,1,43123310001,4312310001
431248,1,1,43124801001,4312401001
431251,1,1,43125101001,4312501001
431264,1,1,43126401001,4312601001
431270,1,1,43127001001,4312701001
431286,1,1,43128601001,4312801001
431299,1,1,43129901001,4312901001
431299,2,1,43129902001,4312902001
431299,2,2,43129902002,4312902002
431299,2,3,43129902003,4312902003
431303,1,1,43130301001,4313001001
431310,1,1,43131001001,4313101001
431310,1,2,43131001002,4313101002
431310,1,3,43131001003,4313101003
431325,1,1,43132501001,4313201001
431331,1,1,43133101001,4313301001
431331,1,2,43133101002,4313301002
431331,2,1,43133102001,4313302001
431331,2,2,43133102002,4313302002
431346,1,1,43134601001,4313401001
431359,1,1,43135901001,4313501001
431362,1,1,43136201001,4313601001
431362,1,2,43136201002,4313601002
431362,1,3,43136201003,4313601003
431362,1,4,43136201004,4313601004
431362,1,5,43136201005,4313601005
431362,2,1,43136202001,4313602001
431362,2,2,43136202002,4313602002
431362,2,3,43136202003,4313602003
431362,2,4,43136202004,4313602004
431362,2,5,43136202005,4313602005
431378,1,1,43137801001,4313701001
431384,1,1,43138401001,4313801001
431384,2,1,43138402001,4313802001
431397,1,1,43139701001,4313901001
431397,2,1,43139702001,4313902001
431401,1,1,43140101001,4314001001
431401,1,2,43140101002,4314001002
431418,1,1,43141801001,4314101001
431423,1,1,43142301001,4314201001
431439,1,1,43143901001,4314301001
431444,1,1,43144401001,4314401001
431457,1,1,43145701001,4314501001
431457,2,1,43145702001,4314502001
431457,2,2,43145702002,4314502002
431460,1,1,43146001001,4314601001
431476,1,1,43147601001,4314701001
431482,1,1,43148201001,4314801001
431482,2,1,43148202001,4314802001
431482,3,1,43148203001,4314803001
431482,3,2,43148203002,4314803002
431482,3,3,43148203003,4314803003
431482,4,1,43148204001,4314804001
431482,4,2,43148204002,4314804002
431482,4,3,43148204003,4314804003
431482,4,4,43148204004,4314804004
431482,4,5,43148204005,4314804005
431482,4,6,43148204006,4314804006
431482,4,7,43148204007,4314804007
431482,4,8,43148204008,4314804008
431482,4,9,43148204009,4314804009
431482,4,10,43148204010,4314804010
431482,4,12,43148204012,4314804012
431482,4,14,43148204014,4314804014
431482,4,15,43148204015,4314804015
431482,4,16,43148204016,4314804016
431482,5,1,43148205001,4314805001
431482,5,2,43148205002,4314805002
431482,5,3,43148205003,4314805003
431482,5,4,43148205004,4314805004
431482,5,5,43148205005,4314805005
431482,5,6,43148205006,4314805006
431482,5,7,43148205007,4314805007
431482,5,8,43148205008,4314805008
431482,6,1,43148206001,4314806001
431482,6,2,43148206002,4314806002
431482,6,3,43148206003,4314806003
431482,6,4,43148206004,4314806004
431482,6,5,43148206005,4314806005
431482,6,6,43148206006,4314806006
431482,6,8,43148206008,4314806008
431482,6,9,43148206009,4314806009
431482,6,10,43148206010,4314806010
431482,6,11,43148206011,4314806011
431482,6,12,43148206012,4314806012
431482,6,13,43148206013,4314806013
431482,6,15,43148206015,4314806015
431482,6,16,43148206016,4314806016
431482,7,1,43148207001,4314807001
431482,7,2,43148207002,4314807002
431482,7,3,43148207003,4314807003
431482,7,4,43148207004,4314807004
431482,7,5,43148207005,4314807005
431482,7,6,43148207006,4314807006
431482,7,7,43148207007,4314807007
431482,7,8,43148207008,4314807008
431482,7,10,43148207010,4314807010
431482,7,11,43148207011,4314807011
431482,7,12,43148207012,4314807012
431482,7,13,43148207013,4314807013
431482,7,14,43148207014,4314807014
431482,7,15,43148207015,4314807015
431482,7,16,43148207016,4314807016
431482,7,17,43148207017,4314807017
431482,7,18,43148207018,4314807018
431482,7,19,43148207019,4314807019
431482,7,20,43148207020,4314807020
431482,7,21,43148207021,4314807021
431482,7,22,43148207022,4314807022
431482,8,1,43148208001,4314808001
431482,8,2,43148208002,4314808002
431482,8,3,43148208003,4314808003
431482,8,4,43148208004,4314808004
431482,8,5,43148208005,4314808005
431482,8,6,43148208006,4314808006
431482,8,7,43148208007,4314808007
431482,8,8,43148208008,4314808008
431482,8,9,43148208009,4314808009
431482,8,10,43148208010,4314808010
431482,8,11,43148208011,4314808011
431482,8,12,43148208012,4314808012
431482,8,13,43148208013,4314808013
431482,8,14,43148208014,4314808014
431482,9,1,43148209001,4314809001
431482,9,2,43148209002,4314809002
431482,9,3,43148209003,4314809003
431482,9,4,43148209004,4314809004
431482,9,8,43148209008,4314809008
431482,9,9,43148209009,4314809009
431482,9,10,43148209010,4314809010
431495,1,1,43149501001,4314901001
431508,1,1,43150801001,4315001001
431515,1,1,43151501001,4315101001
431520,1,1,43152001001,4315201001
431536,1,1,43153601001,4315301001
431536,1,2,43153601002,4315301002
431536,1,3,43153601003,4315301003
431536,1,4,43153601004,4315301004
431536,1,5,43153601005,4315301005
431536,1,6,43153601006,4315301006
431536,1,7,43153601007,4315301007
431536,1,8,43153601008,4315301008
431541,1,1,43154101001,4315401001
431554,1,1,43155401001,4315501001
431554,1,2,43155401002,4315501002
431554,1,3,43155401003,4315501003
